19:57:09 | INFO | Aplicação iniciada | algoritmo inicial=BRESENHAM
19:57:09 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Clique | tela=(501,325)
19:57:13 | INFO | Conversão | mundo=(1,0)
19:57:13 | INFO | Ponto criado | aguardando par? False | ponto=(1,0)
19:57:13 | INFO | Definido Ponto A | A=(1, 0)
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:13 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:14 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Clique | tela=(600,175)
19:57:15 | INFO | Conversão | mundo=(100,150)
19:57:15 | INFO | Ponto criado | aguardando par? True | ponto=(100,150)
19:57:15 | INFO | Reta criada | A=(1, 0) B=(100, 150) | algoritmo=BRESENHAM
19:57:15 | INFO | ESTADO | algoritmo=BRESENHAM | ponto_A=None | #pontos=2 | #retas=1
pontos=[(1, 0), (100, 150)]
retas=[((1, 0), (100, 150))]
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:15 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:16 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:17 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:18 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:19 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Clique | tela=(500,349)
19:57:20 | INFO | Conversão | mundo=(0,-24)
19:57:20 | INFO | Ponto criado | aguardando par? False | ponto=(0,-24)
19:57:20 | INFO | Definido Ponto A | A=(0, -24)
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:20 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
19:57:21 | INFO | Desenhando reta
